Question,Answer,Notes
What is the author ID of Carolyn Rose?,35959897,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the H-index of Carolyn Rose?,54,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the semantic scholar author name of Carolyn Rose?,C. Rosé,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the semantic scholar url of Carolyn Rose?,https://www.semanticscholar.org/author/35959897,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the affiliation of Carolyn Rose?,"LTI (CMU), No other affiliations",##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the paper ID of the paper Linguistic representations for fewer-shot relation extraction across domains?,0c0d8ea1c1745e7b56bc3b1513a715ae3df30c44,##Title: Linguistic representations for fewer-shot relation extraction across domains
What are the external IDs of the paper Linguistic representations for fewer-shot relation extraction across domains?,"{'DBLP': 'conf/acl/GururajaDLR23', 'ACL': '2023.acl-long.414', 'ArXiv': '2307.03823', 'DOI': '10.48550/arXiv.2307.03823', 'CorpusId': 259370581}",##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the URL of the paper Linguistic representations for fewer-shot relation extraction across domains?,https://www.semanticscholar.org/paper/0c0d8ea1c1745e7b56bc3b1513a715ae3df30c44,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the abstract of the paper 'Linguistic representations for fewer-shot relation extraction across domains'?,"Recent work has demonstrated the positive impact of incorporating linguistic representations as additional context and scaffolds on the in-domain performance of several NLP tasks. We extend this work by exploring the impact of linguistic representations on cross-domain performance in a few-shot transfer setting. An important question is whether linguistic representations enhance generalizability by providing features that function as cross-domain pivots. We focus on the task of relation extraction on three datasets of procedural text in two domains, cooking and materials science. Our approach augments a popular transformer-based architecture by alternately incorporating syntactic and semantic graphs constructed by freely available off-the-shelf tools. We examine their utility for enhancing generalization, and investigate whether earlier findings, e.g. that semantic representations can be more helpful than syntactic ones, extend to relation extraction in multiple domains. We find that while the inclusion of these graphs results in significantly higher performance in few-shot transfer, both types of graph exhibit roughly equivalent utility.",##Title: Linguistic representations for fewer-shot relation extraction across domains
In which venue was the paper 'Linguistic representations for fewer-shot relation extraction across domains' published?,Annual Meeting of the Association for Computational Linguistics,##Title: Linguistic representations for fewer-shot relation extraction across domains
In what year was the paper 'Linguistic representations for fewer-shot relation extraction across domains' published?,2023,##Title: Linguistic representations for fewer-shot relation extraction across domains
How many references are in the paper 'Linguistic representations for fewer-shot relation extraction across domains'?,36,##Title: Linguistic representations for fewer-shot relation extraction across domains
How many citations does the paper 'Linguistic representations for fewer-shot relation extraction across domains' have?,1,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the citation count of 'Linguistic representations for fewer-shot relation extraction across domains' have?,1,##Title: Linguistic representations for fewer-shot relation extraction across domains
How many influential citations does the paper 'Linguistic representations for fewer-shot relation extraction across domains' have?,0,##Title: Linguistic representations for fewer-shot relation extraction across domains
Is the paper 'Linguistic representations for fewer-shot relation extraction across domains' open access?,Yes,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the open access PDF URL of the paper titled 'Linguistic representations for fewer-shot relation extraction across domains'?,https://arxiv.org/pdf/2307.03823,##Title: Linguistic representations for fewer-shot relation extraction across domains
What are the fields of study for the paper 'Linguistic representations for fewer-shot relation extraction across domains'?,Computer Science,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the journal name for the paper 'Linguistic representations for fewer-shot relation extraction across domains'?,"ArXiv, volume: abs/2307.03823; ArXiv",##Title: Linguistic representations for fewer-shot relation extraction across domains
Who are the authors of the paper 'Linguistic representations for fewer-shot relation extraction across domains'?,"Sireesh Gururaja, Ritam Dutt, Ting-gen Liao, C. Rose",##Title: Linguistic representations for fewer-shot relation extraction across domains
Who is the first author of the paper 'Linguistic representations for fewer-shot relation extraction across domains'?,Sireesh Gururaja,##Title: Linguistic representations for fewer-shot relation extraction across domains
What is the TLDR summary of the paper 'Linguistic representations for fewer-shot relation extraction across domains'?,"This work explores the impact of linguistic representations on cross-domain performance in a few-shot transfer setting, and investigates whether earlier findings, e.g. that semantic representations can be more helpful than syntactic ones, extend to relation extraction in multiple domains.",##Title: Linguistic representations for fewer-shot relation extraction across domains
