Question,Answer,Notes
What is the name of this paper?,GlobalBench: A Benchmark for Global Progress in Natural Language Processing,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the author ID of Yulia Tsvetkov?,2073587169,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the H-index of Yulia Tsvetkov?,17,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the semantic scholar author name of Yulia Tsvetkov?,Yulia Tsvetkov,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the semantic scholar author name of Yulia Tsvetkov?,https://www.semanticscholar.org/author/2073587169,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the affiliation of Yulia Tsvetkov?,"LTI (CMU), No other affiliations on Semantic Scholar","##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the paper ID of the paper GlobalBench: A Benchmark for Global Progress in Natural Language Processing?,17605c43ca3eb982c99642052ddc21a93d116594,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What are the external IDs of the paper GlobalBench: A Benchmark for Global Progress in Natural Language Processing?,"{'DBLP': 'conf/emnlp/SongK0FOWACTAN23', 'ArXiv': '2305.14716', 'DOI': '10.48550/arXiv.2305.14716', 'CorpusId': 258866051}","##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the URL of the paper GlobalBench: A Benchmark for Global Progress in Natural Language Processing?,https://www.semanticscholar.org/paper/17605c43ca3eb982c99642052ddc21a93d116594,"##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
What is the abstract of the paper 'GlobalBench: A Benchmark for Global Progress in Natural Language Processing'?,"Despite the major advances in NLP, significant disparities in NLP system performance across languages still exist. Arguably, these are due to uneven resource allocation and sub-optimal incentives to work on less resourced languages. To track and further incentivize the global development of equitable language technology, we introduce GlobalBench. Prior multilingual benchmarks are static and have focused on a limited number of tasks and languages. In contrast, GlobalBench is an ever-expanding collection that aims to dynamically track progress on all NLP datasets in all languages. Rather than solely measuring accuracy, GlobalBench also tracks the estimated per-speaker utility and equity of technology across all languages, providing a multi-faceted view of how language technology is serving people of the world. Furthermore, GlobalBench is designed to identify the most under-served languages, and rewards research efforts directed towards those languages. At present, the most under-served languages are the ones with a relatively high population, but nonetheless overlooked by composite multilingual benchmarks (like Punjabi, Portuguese, and Wu Chinese). Currently, GlobalBench covers 966 datasets in 190 languages, and has 1,128 system submissions spanning 62 languages.","##Author: Yulia Tsvetkov, ##Title: GlobalBench: A Benchmark for Global Progress in Natural Language Processing"
