Question,Answer,Notes
What is the name of this paper?,D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the author ID of Malihe Alikhani?,2715920,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the H-index of Malihe Alikhani?,12,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the semantic scholar author name of Malihe Alikhani?,Malihe Alikhani,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the semantic scholar author name of Malihe Alikhani?,https://www.semanticscholar.org/author/2715920,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the affiliation of Malihe Alikhani?,Rutgers University,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the paper ID of the paper D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias?,f19180afd6cae7c241fa461eed122e4c04a14217,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What are the external IDs of the paper D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias?,"{'DBLP': 'journals/corr/abs-2305-17013', 'ArXiv': '2305.17013', 'DOI': '10.48550/arXiv.2305.17013', 'CorpusId': 258947612}","##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the URL of the paper D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias?,https://www.semanticscholar.org/paper/f19180afd6cae7c241fa461eed122e4c04a14217,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the abstract of the paper 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias'?,"Despite recent advancements, NLP models continue to be vulnerable to bias. This bias often originates from the uneven distribution of real-world data and can propagate through the annotation process. Escalated integration of these models in our lives calls for methods to mitigate bias without overbearing annotation costs. While active learning (AL) has shown promise in training models with a small amount of annotated data, AL's reliance on the model's behavior for selective sampling can lead to an accumulation of unwanted bias rather than bias mitigation. However, infusing clustering with AL can overcome the bias issue of both AL and traditional annotation methods while exploiting AL's annotation efficiency. In this paper, we propose a novel adaptive clustering-based active learning algorithm, D-CALM, that dynamically adjusts clustering and annotation efforts in response to an estimated classifier error-rate. Experiments on eight datasets for a diverse set of text classification tasks, including emotion, hatespeech, dialog act, and book type detection, demonstrate that our proposed algorithm significantly outperforms baseline AL approaches with both pretrained transformers and traditional Support Vector Machines. D-CALM showcases robustness against different measures of information gain and, as evident from our analysis of label and error distribution, can significantly reduce unwanted model bias.","##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
In which venue was the paper 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias' published?,Annual Meeting of the Association for Computational Linguistics,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
In what year was the paper 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias' published?,2023,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
How many references are in the paper 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias'?,51,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
How many citations does the paper 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias' have?,1,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the citation count of 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias' have?,1,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
How many influential citations does the paper 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias' have?,0,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
Is the paper 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias' open access?,Yes,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What is the open access PDF URL of the paper titled 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias'?,http://arxiv.org/pdf/2305.17013,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
What are the fields of study for the paper titled 'D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias'?,Computer Science,"##Author: Malihe Alikhani, ##Title: D-CALM: A Dynamic Clustering-based Active Learning Approach for Mitigating Bias"
